bdrc_id,en,zh,bo,bo_unicode,gender,birth,death,teachers,students,tol
P8427,Jampal Kyi,,'jam dpal skyid,འཇམ་དཔལ་སྐྱིད།,F,,,,,11143.0
P8428,Chöjé Tashi Lama,,chos rje bkra shis bla ma,ཆོས་རྗེ་བཀྲ་ཤིས་བླ་མ།,M,1231.0,1297.0,P1818,P8439,11144.0
P8439,Yeshe Lama,,ye shes bla ma,ཡེ་ཤེས་བླ་མ།,M,,,P8428,,11155.0
P8429,Gomo Chöjé Zangpo Pal,,sgo mo chos rje bzang po dpal,སྒོ་མོ་ཆོས་རྗེ་བཟང་པོ་དཔལ།,M,,,,,11145.0
P8430,Changchub Gyaltsen,,byang chub rgyal mtshan,བྱང་ཆུབ་རྒྱལ་མཚན།,M,,,,,11147.0
P8441,Jampa Rinchen Khyentsé Wangpo,,byams pa rin chen mkhyen brtse dbang po,བྱམས་པ་རིན་ཆེན་མཁྱེན་བརྩེ་དབང་པོ།,M,1869.0,1927.0,,,11158.0
P8442,Khyen Rab Ngedön Zangpo,,mkhyen rab nges don bzang po,མཁྱེན་རབ་ངེས་དོན་བཟང་པོ།,M,,,,,11159.0
P8444,Ngawang Gyaltsen Rabten,,ngag dbang rgyal mtshan rab brtan,ངག་དབང་རྒྱལ་མཚན་རབ་བརྟན།,M,,,,,11161.0
P8445,Khyabdak Nyingpo Tek Chok Drubpé Shingta,,khyab bdag snying po theg mchog grub pa'i shing rta,ཁྱབ་བདག་སྙིང་པོ་ཐེག་མཆོག་གྲུབ་པའི་ཤིང་རྟ།,M,,,,,11162.0
P8446,Ngawang Kün Ga Khyen Rab,,ngag dbang kun dga' mkhyen rab,ངག་དབང་ཀུན་དགའ་མཁྱེན་རབ།,M,,,,,11163.0
P8447,Khyen Rab Tenpé Wangchuk Gyurmé Chok Drub,,mkhyen rab bstan pa'i dbang phyug 'gyur med mchog grub,མཁྱེན་རབ་བསྟན་པའི་དབང་ཕྱུག་འགྱུར་མེད་མཆོག་གྲུབ།,M,,,,,11164.0
P8448,Khyen Rab Tendzin Lhündrub,,mkhyen rab bstan 'dzin lhun grub,མཁྱེན་རབ་བསྟན་འཛིན་ལྷུན་གྲུབ།,M,,,,,11165.0
P8449,Sönam Lhündrub,,bsod nams lhun grub,བསོད་ནམས་ལྷུན་གྲུབ།,M,,,,,11166.0
P8450,Chö Kyi Özer,,chos kyi 'od zer,ཆོས་ཀྱི་འོད་ཟེར།,M,,,,,11168.0
P8451,,,'jam dbaygsn don yod rgyal mtshan,འཇམ་དབཡགསན་དོན་ཡོད་རྒྱལ་མཚན།,M,,,,,11169.0
P8452,Shyab Drung Ngawang Norbu,,zhabs drung ngag dbang nor bu,ཞབས་དྲུང་ངག་དབང་ནོར་བུ།,M,,,,,11170.0
P8453,Ngawang Sangye Tendzin,,ngag dbang sangs rgyas bstan 'dzin,ངག་དབང་སངས་རྒྱས་བསྟན་འཛིན།,M,,,,,11171.0
P8461,Damchö Tendzin,,dam chos bstan 'dzin,དམ་ཆོས་བསྟན་འཛིན།,M,,,,,11180.0
P8462,Sönam Drolma,,bsod nams sgrol ma,བསོད་ནམས་སྒྲོལ་མ།,F,,,,,11181.0
P8463,Dralha Dawa Zangpo,,dgra lha zla ba bzang po,དགྲ་ལྷ་ཟླ་བ་བཟང་པོ།,M,1962.0,,,,11182.0
P8466,Jikme Chödrak,,'jigs med chos grags,འཇིགས་མེད་ཆོས་གྲགས།,M,1955.0,,,,11185.0
P8467,Drong Ngur Chöjé Drakpa Gyalpo,,'brong ngur chos rje grags pa rgyal po,འབྲོང་ངུར་ཆོས་རྗེ་གྲགས་པ་རྒྱལ་པོ།,M,1260.0,1325.0,,,11186.0
P8468,Drongpa Gyalpo,,'brong pa rgyal po,འབྲོང་པ་རྒྱལ་པོ།,M,1939.0,,,,11187.0
P8469,Nyang Töpa Kunzang Rinchen,,nyang stod pa kun bzang rin chen,ཉང་སྟོད་པ་ཀུན་བཟང་རིན་ཆེན།,M,,,,,11188.0
P8470,Chang Rawa,,lcang ra ba,ལྕང་ར་བ།,M,,,,,11190.0
P8471,Sangye Tashi,,sangs rgyas bkra shis,སངས་རྒྱས་བཀྲ་ཤིས།,M,,,,,11191.0
P8472,Nyida Ré Chen,,nyi zla ras chen,ཉི་ཟླ་རས་ཆེན།,M,,,,,11192.0
P8473,Lama Karma Tendzin,,bla ma karma bstan 'dzin,བླ་མ་ཀརྨ་བསྟན་འཛིན།,M,,,P385,,11193.0
P8475,Yungja Dral,,g.yung bya bral,གཡུང་བྱ་བྲལ།,M,,,,,11194.0
P8476,Ser Dokchen Lobpön Pal Chok,,gser mdog can slob dpon dpal mchog,གསེར་མདོག་ཅན་སློབ་དཔོན་དཔལ་མཆོག།,M,,,,,11195.0
P8477,A Dong Drungpa,,a 'dong drung pa,ཨ་འདོང་དྲུང་པ།,M,,,,,11196.0
P8478,Dza Na Wönpo,,rdza sna dbon po,རྫ་སྣ་དབོན་པོ།,M,,,,,11197.0
P8479,Ling Changchub Zangpo,,gling byang chub bzang po,གླིང་བྱང་ཆུབ་བཟང་པོ།,M,,,,,11198.0
P8480,Sangye Pal Drub,,sangs rgyas dpal grub,སངས་རྒྱས་དཔལ་གྲུབ།,M,,,,,11200.0
P8484,Do Rampa Jamyang Gyatso,,rdo rams pa 'jam dbyangs rgya mtsho,རྡོ་རམས་པ་འཇམ་དབྱངས་རྒྱ་མཚོ།,M,1960.0,,,,11204.0
P8485,Norbu Tsering,,nor bu tshe ring ,ནོར་བུ་ཚེ་རིང་།,M,1979.0,,,,11205.0
P8486,Mi Wang Namkha Tsewang Püntsok Wang Gi Wangpo,,mi dbang nam mkha' tshe dbang phun tshogs dbang gi dbang po,མི་དབང་ནམ་མཁའ་ཚེ་དབང་ཕུན་ཚོགས་དབང་གི་དབང་པོ།,M,,,,,11206.0
P8487,Mi Wang Sönam Tutob Wangpo,,mi dbang bsod nams mthu stobs dbang po,མི་དབང་བསོད་ནམས་མཐུ་སྟོབས་དབང་པོ།,M,,,,,11207.0
P8488,Pön Sa Tashi Tsering Sönam Gyalmo,,dpon sa bkra shis tshe ring bsod nams rgyal mo,དཔོན་ས་བཀྲ་ཤིས་ཚེ་རིང་བསོད་ནམས་རྒྱལ་མོ།,F,,,,,11208.0
P8489,Yangchen Sönam Gyalmo,,dbyangs can bsod nams rgyal mo,དབྱངས་ཅན་བསོད་ནམས་རྒྱལ་མོ།,F,,,,,11209.0
P8490,Yar Gyab Pön Chen,,yar rgyab dpon chen,ཡར་རྒྱབ་དཔོན་ཆེན།,M,,,,,11211.0
P8491,Dong Gawa,,gdong dga' ba,གདོང་དགའ་བ།,M,,,,,11212.0
P8492,Tashi Rabten,,bkra shis rab brtan,བཀྲ་ཤིས་རབ་བརྟན།,M,,,,,11213.0
P8494,Sakya Chö Lepa Rinchen Gyaltsen,,sa skya chos las pa rin chen rgyal mtshan,ས་སྐྱ་ཆོས་ལས་པ་རིན་ཆེན་རྒྱལ་མཚན།,M,,,,,11215.0
P8496,Mi Wang Karma Jikdral Dorjé,,mi dbang karma 'jigs bral rdo rje,མི་དབང་ཀརྨ་འཇིགས་བྲལ་རྡོ་རྗེ།,M,,,,,11217.0
P8497,Tulku Namgyal Rigpa,,sprul sku rnam rgyal rig pa,སྤྲུལ་སྐུ་རྣམ་རྒྱལ་རིག་པ།,M,,,,,11218.0
P8500,Rabjam Mawa Gendün Özer,,rab 'byams smra ba dge 'dun 'od zer,རབ་འབྱམས་སྨྲ་བ་དགེ་འདུན་འོད་ཟེར།,M,,,,,11222.0
P8501,Dorjé Dzinpa Sönam Özer,,rdo rje 'dzin pa bsod nams 'od zer,རྡོ་རྗེ་འཛིན་པ་བསོད་ནམས་འོད་ཟེར།,M,,,,,11223.0
P8505,Drung Kün Ga Mipam Chö Kyi Wangchuk Dorjé Düjom,,drung kun dga' mi pham chos kyi dbang phyug rdo rje bdud 'joms,དྲུང་ཀུན་དགའ་མི་ཕམ་ཆོས་ཀྱི་དབང་ཕྱུག་རྡོ་རྗེ་བདུད་འཇོམས།,M,,,,,11227.0
P8506,Rabjam Mawa Samten Gyatso,,rab 'byams smra ba bsam gtan rgya mtsho,རབ་འབྱམས་སྨྲ་བ་བསམ་གཏན་རྒྱ་མཚོ།,M,,,,,11228.0
P8516,Gur Chungwa,,mgur chung ba,མགུར་ཆུང་བ།,M,,,,,11238.0
P8521,Trulshyik Karma Döndam,,'khrul zhig karma don dam,འཁྲུལ་ཞིག་ཀརྨ་དོན་དམ།,M,,,,,11244.0
P8525,Yar Lungpa Namkha Pal,,yar lung pa nam mkha' dpal,ཡར་ལུང་པ་ནམ་མཁའ་དཔལ།,M,,,P431,,11247.0
P8526,Lodrö Palzangpo,,blo gros dpal bzang po,བློ་གྲོས་དཔལ་བཟང་པོ།,M,,,,,11248.0
P8527,Khyabdal Lhündrub,,khyab brdal lhun grub,ཁྱབ་བརྡལ་ལྷུན་གྲུབ།,M,1304.0,1400.0,P1583,,11249.0
P8528,Drakpa Özer,,grags pa 'od zer,གྲགས་པ་འོད་ཟེར།,M,1356.0,1409.0,P1583,P8529,11250.0
P8529,Trulshyik Sangye Wönpo,,'khrul zhig sangs rgyas dbon po,འཁྲུལ་ཞིག་སངས་རྒྱས་དབོན་པོ།,M,,,P8528,,11251.0
P8532,Gelong Lo Zang Tendzin,,dge slong blo bzang bstan 'dzin,དགེ་སློང་བློ་བཟང་བསྟན་འཛིན།,M,,,,,11255.0
P8535,Khen Rab Jampal Dorjé,,mkhan rabs 'jam dpal rdo rje,མཁན་རབས་འཇམ་དཔལ་རྡོ་རྗེ།,M,,,,,11258.0
P8543,Chak Ra Yangsi Dawa Özer,,lcags ra yang srid zla ba 'od zer,ལྕགས་ར་ཡང་སྲིད་ཟླ་བ་འོད་ཟེར།,M,1916.0,1981.0,,,11267.0
P8544,Dong Gu Khen Gen Tulku Chimé Dorjé,,gdong 'gu mkhan rgan sprul sku 'chi med rdo rje,གདོང་འགུ་མཁན་རྒན་སྤྲུལ་སྐུ་འཆི་མེད་རྡོ་རྗེ།,M,1946.0,,,,11268.0
P8545,La Chen Yeshe Paljor,,bla mchan ye shes dpal 'byor,བླ་མཆན་ཡེ་ཤེས་དཔལ་འབྱོར།,M,,,,,11269.0
P8546,Pema Zöpa,,pad+ma bzod pa,པདྨ་བཟོད་པ།,M,,,,,11270.0
P8547,Ja Ra Tulku Lodrö,,sbya ra sprul sku blo gros,སྦྱ་ར་སྤྲུལ་སྐུ་བློ་གྲོས།,M,,,,,11271.0
P8548,La Dzong Tulku Pema Gyaltsen,,bla rdzong sprul sku pad+ma rgyal mtshan,བླ་རྫོང་སྤྲུལ་སྐུ་པདྨ་རྒྱལ་མཚན།,M,,,,,11272.0
P8549,Ka Shé Lama Jampa Tayé,,ka shes bla ma byams pa mtha' yas,ཀ་ཤེས་བླ་མ་བྱམས་པ་མཐའ་ཡས།,M,,,,,11273.0
P8551,Tulku Kalzang Rinchen,,sprul sku bskal bzang rin chen,སྤྲུལ་སྐུ་བསྐལ་བཟང་རིན་ཆེན།,M,1961.0,,,,11276.0
P8553,Shedrub Gyatso,,bshad sgrub rgya mtsho,བཤད་སྒྲུབ་རྒྱ་མཚོ།,M,,,,,11278.0
P8555,Tubten Pal Zang,,thub bstan dpal bzang ,ཐུབ་བསྟན་དཔལ་བཟང་།,M,1936.0,,,,11280.0
P8556,Gyang Khang Tubten Mawé Nyima,,gyang khang thub bstan smra ba'i nyi ma,གྱང་ཁང་ཐུབ་བསྟན་སྨྲ་བའི་ཉི་མ།,M,1971.0,,,,11281.0
P8558,Gya Kha Drubchen Sangye Yeshe,,rgya kha grub chen sangs rgyas ye shes,རྒྱ་ཁ་གྲུབ་ཆེན་སངས་རྒྱས་ཡེ་ཤེས།,M,,,,,11283.0
P8559,Lha Trul Pema Tendzin Namgyal,,lha sprul pad+ma bstan 'dzin rnam rgyal,ལྷ་སྤྲུལ་པདྨ་བསྟན་འཛིན་རྣམ་རྒྱལ།,M,1968.0,,,,11284.0
P8560,Pal Yul Wönpo A Sam,,dpal yul dbon po a bsam,དཔལ་ཡུལ་དབོན་པོ་ཨ་བསམ།,M,,,,,11286.0
P8561,A Kham Lhamo,,a kham lha mo,ཨ་ཁམ་ལྷ་མོ།,F,,,,,11287.0
P8562,Dzong Nang Lama Pema Rigdzin,,rdzong nang bla ma pad+ma rig 'dzin,རྫོང་ནང་བླ་མ་པདྨ་རིག་འཛིན།,M,,,,,11288.0
P8563,Pal Yul Wönpo Wangchuk,,dpal yul dbon po dbang phyug,དཔལ་ཡུལ་དབོན་པོ་དབང་ཕྱུག།,M,,,,,11289.0
P8564,Derge Lhasé Tsewang Düdul,,sde dge lha sras tshe dbang bdud 'dul,སྡེ་དགེ་ལྷ་སྲས་ཚེ་དབང་བདུད་འདུལ།,M,,,,,11290.0
P8565,Rabjor Dawa|Subhuticandra,,rab 'byor zla ba,རབ་འབྱོར་ཟླ་བ།,M,,,,,11291.0
P8566,Chö Kyi Gyaltsen,,chos kyi rgyal mtshan,ཆོས་ཀྱི་རྒྱལ་མཚན།,M,,,P396,,11292.0
P8567,Jamyang Chö Kyi Gyaltsen,,'jam dbyangs chos kyi rgyal mtshan,འཇམ་དབྱངས་ཆོས་ཀྱི་རྒྱལ་མཚན།,M,1793.0,1827.0,,,11293.0
P8568,Go Chok Könchok Ngedön Tendzin Chö Kyi Wangpo,,sgo lcogs dkon mchog nges don bstan 'dzin chos kyi dbang po,སྒོ་ལྕོགས་དཀོན་མཆོག་ངེས་དོན་བསྟན་འཛིན་ཆོས་ཀྱི་དབང་པོ།,M,1887.0,1940.0,,,11294.0
P8571,Jikme Chökyi Lodrö,,'jigs med chos kyi blo gros,འཇིགས་མེད་ཆོས་ཀྱི་བློ་གྲོས།,M,1890.0,1953.0,,,11298.0
P8573,Shyen La Penpé Yang,,gzhan la phan pa'i dbyangs,གཞན་ལ་ཕན་པའི་དབྱངས།,M,,,,,11300.0
P8574,,,d+harmasriprabha,དྷརྨསྲིཔྲབྷ།,M,,,,,11301.0
P8575,Ngawang Döndrub,,ngag dbang don grub,ངག་དབང་དོན་གྲུབ།,M,,,P16,,11302.0
P8577,Könchok Tendzin Drakpa,,dkon mchog bstan 'dzin grags pa,དཀོན་མཆོག་བསྟན་འཛིན་གྲགས་པ།,M,,,,,11304.0
P8578,Könchok Tendzin Chö Kyi Nyima,,dkon mchog bstan 'dzin chos kyi nyi ma,དཀོན་མཆོག་བསྟན་འཛིན་ཆོས་ཀྱི་ཉི་མ།,M,,,,,11305.0
P8580,Könchok Tendzin Tenpé Gyaltsen,,dkon mchog bstan 'dzin bstan pa'i rgyal mtshan,དཀོན་མཆོག་བསྟན་འཛིན་བསྟན་པའི་རྒྱལ་མཚན།,M,,,,,11308.0
P8581,Könchok Tendzin Trinlé Yong Khyab,,dkon mchog bstan 'dzin 'phrin las yongs khyab,དཀོན་མཆོག་བསྟན་འཛིན་འཕྲིན་ལས་ཡོངས་ཁྱབ།,M,,,,,11309.0
P8582,Könchok Gyaltsen,,dkon mchog rgyal mtshan,དཀོན་མཆོག་རྒྱལ་མཚན།,M,,,,,11310.0
P8583,Drubgyü Könchok Tendzin Drubgyü Chö Kyi Nyima,,sgrub brgyud dkon mchog bstan 'dzin sgrub brgyud chos kyi nyi ma,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་བསྟན་འཛིན་སྒྲུབ་བརྒྱུད་ཆོས་ཀྱི་ཉི་མ།,M,1638.0,1698.0,,,11311.0
P8584,Drubgyü Könchok Tendzin Tubten Gyaltsen,,sgrub brgyud dkon mchog bstan 'dzin thub bstan rgyal mtshan,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་བསྟན་འཛིན་ཐུབ་བསྟན་རྒྱལ་མཚན།,M,1699.0,1762.0,,,11312.0
P8585,Drubgyü Könchok Tubten Chö Kyi Nyima,,sgrub brgyud dkon mchog thub bstan chos kyi nyi ma,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་ཐུབ་བསྟན་ཆོས་ཀྱི་ཉི་མ།,M,1789.0,1824.0,,,11313.0
P8586,Könchok Tubten Drubgyü Nyima,,dkon mchog thub bstan sgrub brgyud nyi ma,དཀོན་མཆོག་ཐུབ་བསྟན་སྒྲུབ་བརྒྱུད་ཉི་མ།,M,,,,,11314.0
P8587,Drubgyü Könchok Tendzin Losal Rabgyé,,sgrub brgyud dkon mchog bstan 'dzin blo gsal rab rgyas,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་བསྟན་འཛིན་བློ་གསལ་རབ་རྒྱས།,M,1826.0,1912.0,,,11315.0
P8588,Drubgyü Könchok Tendzin Lungtok Gyatso,,sgrub brgyud dkon mchog bstan 'dzin lung rtogs rgya mtsho,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་བསྟན་འཛིན་ལུང་རྟོགས་རྒྱ་མཚོ།,M,1913.0,,,,11316.0
P8591,Drubgyü Könchok Tendzin Kyé Nga Chö Kyi Nyima Trinlé Gyatso,,sgrub brgyud dkon mchog bstan 'dzin skye snga chos kyi nyi ma phrin las rgya mtsho,སྒྲུབ་བརྒྱུད་དཀོན་མཆོག་བསྟན་འཛིན་སྐྱེ་སྔ་ཆོས་ཀྱི་ཉི་མ་ཕྲིན་ལས་རྒྱ་མཚོ།,M,,,,,11320.0
P8592,Püntsok Namgyal,,phun tshogs rnam rgyal,ཕུན་ཚོགས་རྣམ་རྒྱལ།,M,,,,,11321.0
P8593,Könchok Chö Kyi Gyalpo,,dkon mchog chos kyi rgyal po,དཀོན་མཆོག་ཆོས་ཀྱི་རྒྱལ་པོ།,M,,,,,11322.0
P8594,Könchok Tendzin Chö Kyi Gyaltsen,,dkon mchog bstan 'dzin chos kyi rgyal mtshan,དཀོན་མཆོག་བསྟན་འཛིན་ཆོས་ཀྱི་རྒྱལ་མཚན།,M,,,,,11323.0
P8595,Könchok Tendzin Khakhyab Dorjé,,dkon mchog bstan 'dzin mkha' khyab rdo rje,དཀོན་མཆོག་བསྟན་འཛིན་མཁའ་ཁྱབ་རྡོ་རྗེ།,M,,,,,11324.0
P8596,Könchok Tendzin Wang Gi Gyalpo,,dkon mchog bstan 'dzin dbang gi rgyal po,དཀོན་མཆོག་བསྟན་འཛིན་དབང་གི་རྒྱལ་པོ།,M,,,,,11325.0
P8597,Jinpa Püntsok,,sbyin pa phun tshogs,སྦྱིན་པ་ཕུན་ཚོགས།,M,,,,,11326.0
P8598,Könchok Namgyal Dorjé,,dkon mchog rnam rgyal rdo rje,དཀོན་མཆོག་རྣམ་རྒྱལ་རྡོ་རྗེ།,M,,,,,11327.0
P8599,Könchok Tendzin Lhündrub,,dkon mchog bstan 'dzin lhun grub,དཀོན་མཆོག་བསྟན་འཛིན་ལྷུན་གྲུབ།,M,,,,,11328.0
P8600,Könchok Tendzin Khyentsé Wangchuk,,dkon mchog bstan 'dzin mkhyen brtse'i dbang phyug,དཀོན་མཆོག་བསྟན་འཛིན་མཁྱེན་བརྩེའི་དབང་ཕྱུག།,M,,,,,11331.0
P8601,Könchok Tubten Chödrak,,dkon mchog thub bstan chos grags,དཀོན་མཆོག་ཐུབ་བསྟན་ཆོས་གྲགས།,M,,,,,11332.0
P8602,Könchok Trinlé Lhündrub,,dkon mchog 'phrin las lhun grub,དཀོན་མཆོག་འཕྲིན་ལས་ལྷུན་གྲུབ།,M,,,,,11333.0
P8603,Könchok Namgyal,,dkon mchog rnam rgyal,དཀོན་མཆོག་རྣམ་རྒྱལ།,M,,,,,11334.0
P8604,Gelek Chok Gyen,,dge legs mchog rgyan,དགེ་ལེགས་མཆོག་རྒྱན།,M,,,,,11335.0
P8605,Chödrak Wangpo,,chos grags dbang po,ཆོས་གྲགས་དབང་པོ།,M,,,,,11336.0
P8606,Shyenpen Lhündrub,,gzhan phan lhun grub,གཞན་ཕན་ལྷུན་གྲུབ།,M,,,,,11337.0
P8607,Chö Kyi Nyima,,chos kyi nyi ma,ཆོས་ཀྱི་ཉི་མ།,M,,,,,11338.0
P8608,Chö Kyi Nyima Rangdrol,,chos kyi nyi ma rang grol,ཆོས་ཀྱི་ཉི་མ་རང་གྲོལ།,M,,,,,11339.0
P8609,Namjom Püntsok,,rnam 'joms phun tshogs,རྣམ་འཇོམས་ཕུན་ཚོགས།,M,1544.0,,,,11340.0
P8610,Könchok Sam Drub,,dkon mchog bsam grub,དཀོན་མཆོག་བསམ་གྲུབ།,M,,,,,11342.0
P8611,Könchok Chö Chuk,,dkon mchog chos phyug,དཀོན་མཆོག་ཆོས་ཕྱུག།,M,,,,,11343.0
P8612,Chö Kyi Wangchuk,,chos kyi dbang phyug,ཆོས་ཀྱི་དབང་ཕྱུག།,M,,,,,11344.0
P8613,Tendzin Trinlé,,bstan 'dzin 'phrin las,བསྟན་འཛིན་འཕྲིན་ལས།,M,,,,,11345.0
P8614,Rinchen Gyatso,,rin chen rgya mtsho,རིན་ཆེན་རྒྱ་མཚོ།,M,,,,,11346.0
P8615,Tubten Wangpo,,thub bstan dbang po,ཐུབ་བསྟན་དབང་པོ།,M,,,,,11347.0
P8616,Könchok Nyinjé Wangpo,,dkon mchog nyin byed dbang po,དཀོན་མཆོག་ཉིན་བྱེད་དབང་པོ།,M,,,,,11348.0
P8617,Trinlé Lhündrub,,'phrin las lhun grub,འཕྲིན་ལས་ལྷུན་གྲུབ།,M,,,,,11349.0
P8618,Könchok Tendzin Zangpo,,dkon mchog bstan 'dzin bzang po,དཀོན་མཆོག་བསྟན་འཛིན་བཟང་པོ།,M,,,,,11350.0
P8619,Könchok Tendzin Trinlé Tarchin Mingyur Chok Drub,,dkon mchog bstan 'dzin 'phrin las mthar phyin mi 'gyur mchog grub,དཀོན་མཆོག་བསྟན་འཛིན་འཕྲིན་ལས་མཐར་ཕྱིན་མི་འགྱུར་མཆོག་གྲུབ།,M,,,,,11351.0
P8620,Könchok Tendzin Gyalwé Nyugu,,dkon mchog bstan 'dzin rgyal ba'i myu gu,དཀོན་མཆོག་བསྟན་འཛིན་རྒྱལ་བའི་མྱུ་གུ།,M,,,,,11353.0
P8622,Könchok Lhündrub Nyendrak Namgyal,,dkon mchog lhun grub snyan grags rnam rgyal,དཀོན་མཆོག་ལྷུན་གྲུབ་སྙན་གྲགས་རྣམ་རྒྱལ།,M,1965.0,,,,11355.0
P8623,Könchok Norbu Gyatso,,dkon mchog nor bu rgya mtsho,དཀོན་མཆོག་ནོར་བུ་རྒྱ་མཚོ།,M,,,,,11356.0
P8624,Könchok Jikdral Wangchuk,,dkon mchog 'jigs bral dbang phyug,དཀོན་མཆོག་འཇིགས་བྲལ་དབང་ཕྱུག།,M,,,,,11357.0
P8625,Könchok Damchö Nyima,,dkon mchog dam chos nyi ma,དཀོན་མཆོག་དམ་ཆོས་ཉི་མ།,M,,,,,11358.0
P8626,Könchok Tendzin Chö Kyi Gyaltsen,,dkon mchog bstan 'dzin chos kyi rgyal mtshan,དཀོན་མཆོག་བསྟན་འཛིན་ཆོས་ཀྱི་རྒྱལ་མཚན།,M,,,,,11359.0
P8627,Tashi Püntsok,,bkra shis phun tshogs,བཀྲ་ཤིས་ཕུན་ཚོགས།,M,,,,,11360.0
P8628,Namgyal Drakpa,,rnam rgyal grags pa,རྣམ་རྒྱལ་གྲགས་པ།,M,,,,,11361.0
P8629,Trinlé Tsedak,,'phrin las tshe bdag,འཕྲིན་ལས་ཚེ་བདག།,M,,,,,11362.0
P8630,Tendzin Zangpo,,bstan 'dzin bzang po,བསྟན་འཛིན་བཟང་པོ།,M,,,,,11364.0
P8631,Chöying Rangdrol,,chos dbyings rang grol,ཆོས་དབྱིངས་རང་གྲོལ།,M,,,,,11365.0
P8632,Hor Chödzé,,hor chos mdzad,ཧོར་ཆོས་མཛད།,M,,,,,11366.0
P8633,Könchok Tenpa Losal,,dkon mchog bstan pa blo gsal,དཀོན་མཆོག་བསྟན་པ་བློ་གསལ།,M,,,,,11367.0
P8634,Tendzin Changchub Zangpo,,bstan 'dzin byang chub bzang po,བསྟན་འཛིན་བྱང་ཆུབ་བཟང་པོ།,M,,,,,11368.0
P8635,Nyima Zangpo,,nyi ma bzang po,ཉི་མ་བཟང་པོ།,M,,,,,11369.0
P8636,Gyurmé Tenpé Nyima,,'gyur med bstan pa'i nyi ma,འགྱུར་མེད་བསྟན་པའི་ཉི་མ།,M,,,,,11370.0
P8637,Jikme Chö Wang Lodrö,,'jigs med chos dbang blo gros,འཇིགས་མེད་ཆོས་དབང་བློ་གྲོས།,M,,,,,11371.0
P8639,Könchok Tendzin Zangpo,,dkon mchog bstan 'dzin bzang po,དཀོན་མཆོག་བསྟན་འཛིན་བཟང་པོ།,M,1698.0,1742.0,,,11373.0
